2026-04-26 20:42:15 | INFO | Pipeline started
2026-04-26 20:42:58 | INFO | Processing chunk 36/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:42:58 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:58 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:58 | WARNING | Chunk 36 failed extraction — skipping.
2026-04-26 20:42:58 | INFO | Processing chunk 37/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:42:58 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:58 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:58 | WARNING | Chunk 37 failed extraction — skipping.
2026-04-26 20:42:58 | INFO | Processing chunk 38/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:42:58 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:58 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:58 | WARNING | Chunk 38 failed extraction — skipping.
2026-04-26 20:42:58 | INFO | Processing chunk 39/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:42:58 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:58 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:58 | WARNING | Chunk 39 failed extraction — skipping.
2026-04-26 20:42:58 | INFO | Processing chunk 40/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:42:58 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:58 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:58 | WARNING | Chunk 40 failed extraction — skipping.
2026-04-26 20:42:58 | INFO | Processing chunk 41/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:42:58 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:58 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:58 | WARNING | Chunk 41 failed extraction — skipping.
2026-04-26 20:42:58 | INFO | Processing chunk 42/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:42:59 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:59 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:59 | WARNING | Chunk 42 failed extraction — skipping.
2026-04-26 20:42:59 | INFO | Processing chunk 43/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:42:59 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:59 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:59 | WARNING | Chunk 43 failed extraction — skipping.
2026-04-26 20:42:59 | INFO | Processing chunk 44/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:42:59 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:59 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:59 | WARNING | Chunk 44 failed extraction — skipping.
2026-04-26 20:42:59 | INFO | Processing chunk 45/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:42:59 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:59 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:59 | WARNING | Chunk 45 failed extraction — skipping.
2026-04-26 20:42:59 | INFO | Processing chunk 46/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:42:59 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:59 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:59 | WARNING | Chunk 46 failed extraction — skipping.
2026-04-26 20:42:59 | INFO | Processing chunk 47/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:42:59 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:59 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:59 | WARNING | Chunk 47 failed extraction — skipping.
2026-04-26 20:42:59 | INFO | Processing chunk 48/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:42:59 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:59 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:59 | WARNING | Chunk 48 failed extraction — skipping.
2026-04-26 20:42:59 | INFO | Processing chunk 49/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:42:59 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:59 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:59 | WARNING | Chunk 49 failed extraction — skipping.
2026-04-26 20:42:59 | INFO | Processing chunk 50/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:42:59 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:59 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:59 | WARNING | Chunk 50 failed extraction — skipping.
2026-04-26 20:42:59 | INFO | Processing chunk 51/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:42:59 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:59 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:42:59 | WARNING | Chunk 51 failed extraction — skipping.
2026-04-26 20:42:59 | INFO | Processing chunk 52/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:00 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | WARNING | Chunk 52 failed extraction — skipping.
2026-04-26 20:43:00 | INFO | Processing chunk 53/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:00 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | WARNING | Chunk 53 failed extraction — skipping.
2026-04-26 20:43:00 | INFO | Processing chunk 54/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:00 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | WARNING | Chunk 54 failed extraction — skipping.
2026-04-26 20:43:00 | INFO | Processing chunk 55/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:00 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | WARNING | Chunk 55 failed extraction — skipping.
2026-04-26 20:43:00 | INFO | Processing chunk 56/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:00 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | WARNING | Chunk 56 failed extraction — skipping.
2026-04-26 20:43:00 | INFO | Processing chunk 57/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:00 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | WARNING | Chunk 57 failed extraction — skipping.
2026-04-26 20:43:00 | INFO | Processing chunk 58/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:00 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | WARNING | Chunk 58 failed extraction — skipping.
2026-04-26 20:43:00 | INFO | Processing chunk 59/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:00 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | WARNING | Chunk 59 failed extraction — skipping.
2026-04-26 20:43:00 | INFO | Processing chunk 60/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:00 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | WARNING | Chunk 60 failed extraction — skipping.
2026-04-26 20:43:00 | INFO | Processing chunk 61/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:00 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | WARNING | Chunk 61 failed extraction — skipping.
2026-04-26 20:43:00 | INFO | Processing chunk 62/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:00 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:00 | WARNING | Chunk 62 failed extraction — skipping.
2026-04-26 20:43:00 | INFO | Processing chunk 63/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:01 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | WARNING | Chunk 63 failed extraction — skipping.
2026-04-26 20:43:01 | INFO | Processing chunk 64/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:01 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | WARNING | Chunk 64 failed extraction — skipping.
2026-04-26 20:43:01 | INFO | Processing chunk 65/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:01 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | WARNING | Chunk 65 failed extraction — skipping.
2026-04-26 20:43:01 | INFO | Processing chunk 66/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:01 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | WARNING | Chunk 66 failed extraction — skipping.
2026-04-26 20:43:01 | INFO | Processing chunk 67/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:01 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | WARNING | Chunk 67 failed extraction — skipping.
2026-04-26 20:43:01 | INFO | Processing chunk 68/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:01 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | WARNING | Chunk 68 failed extraction — skipping.
2026-04-26 20:43:01 | INFO | Processing chunk 69/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:01 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | WARNING | Chunk 69 failed extraction — skipping.
2026-04-26 20:43:01 | INFO | Processing chunk 70/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:01 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | WARNING | Chunk 70 failed extraction — skipping.
2026-04-26 20:43:01 | INFO | Processing chunk 71/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:01 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | WARNING | Chunk 71 failed extraction — skipping.
2026-04-26 20:43:01 | INFO | Processing chunk 72/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:01 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
